2602418129076,462,240,462,0
2602518351486,462,235,462,0
2602618610326,462,230,462,0
2602718803385,462,220,462,0
2602818993163,462,216,462,0
2602919294831,462,206,462,0
2603019477963,462,201,462,0
2603119646322,462,191,462,0
2603219798050,462,186,462,0
2603319968344,462,181,462,0
2603420175733,462,172,462,0
2603520339530,462,167,462,0
2603620463295,462,157,462,0
2603720607454,462,152,462,0
2603820758770,462,147,462,0
2603920984789,462,137,462,0
2604021109702,462,132,462,0
2604121355154,462,122,462,0
2604221492861,462,117,462,0
2604321638190,462,107,462,0
2604421777317,462,102,462,0
2604521893917,462,97,462,0
2604622040686,462,88,462,0
2604722210735,462,88,462,0
2604822395483,462,88,462,0
2604922741280,462,88,462,0
2605022971449,462,83,462,0
2605123199616,462,73,462,0
2605223612832,462,73,462,0
2605323786729,462,68,462,0
2605423901502,462,63,462,0
2605524187386,462,54,462,0
2605624345912,462,54,462,0
2605724595097,462,54,462,0
2605824776389,462,54,462,0
2605924967229,462,54,462,0
2606025163607,462,49,462,0
2606125305352,462,39,462,0
2606225473451,462,33,462,0
2606325569739,462,24,462,0
2606425724687,462,12,462,0
2606525865541,462,4,462,0
2606724449195,462,426,462,0
2606827566960,462,410,462,0
2606927744671,462,393,462,0
2607027858023,462,375,462,0
2607127979465,462,363,462,0
2607228137000,462,357,462,0
2607328263138,462,338,462,0
2607428477319,462,327,462,0
2607528580840,462,315,462,0
2607628716060,462,315,462,0
2607728900781,462,315,462,0
2607829121143,462,315,462,0
2607929306759,462,315,462,0
2608029563993,462,315,462,0
2608129714667,462,303,462,0
2608229871707,462,303,462,0
2608330005398,462,303,462,0
2608430163139,462,303,462,0
2608530395280,462,297,462,0
2608630546628,462,291,462,0
2608730707562,462,291,462,0
2608830887077,462,285,462,0
2608931066822,462,273,462,0
2609031212244,462,256,462,0
2609131386412,462,256,462,0
2609231729682,462,256,462,0
2609331934600,462,256,462,0
2609432178451,462,256,462,0
2609532431543,462,256,462,0
2609632667304,462,256,462,0
2609732859865,462,256,462,0
2609833081437,462,256,462,0
2609933306183,462,256,462,0
2610033488055,462,256,462,0
2610133639123,462,256,462,0
2610233819203,462,256,462,0
2610333949425,462,256,462,0
2610434081023,462,250,462,0
2610534215337,462,250,462,0
2610634400053,462,250,462,0
2610734565132,462,247,462,0
2610834837005,462,247,462,0
2610934986688,462,247,462,0
2611035114472,462,247,462,0
2611135267751,462,247,462,0
2611235422175,462,247,462,0
2611335533351,462,247,462,0
2611435716212,462,247,462,0
2611535871493,462,247,462,0
2611636011088,462,247,462,0
2611736150336,462,247,462,0
2611836311968,462,247,462,0
2611936542083,462,247,462,0
2612036706169,462,247,462,0
2612136882608,462,247,462,0
2612237014808,462,247,462,0
2612337146702,462,247,462,0
2612437271666,462,247,462,0
2612537385019,462,247,462,0
2612637542222,462,247,462,0
2612737641567,462,247,462,0
2612837757930,462,247,462,0
2612937998863,462,247,462,0
2613038143747,462,247,462,0
2613138302550,462,247,462,0
2613238471648,462,247,462,0
2613338601276,462,247,462,0
2613438817237,462,247,462,0
2613538921342,462,247,462,0
2613639080587,462,247,462,0
2613739205737,462,247,462,0
2613839319699,462,247,462,0
2613939440591,462,247,462,0
2614039557722,462,246,462,0
2614139674750,462,246,462,0
2614239829192,462,246,462,0
2614339964458,462,246,462,0
2614440104423,462,246,462,0
2614540213033,462,246,462,0
2614640314062,462,246,462,0
2614740434674,462,246,462,0
2614840556676,462,246,462,0
2614940704227,462,246,462,0
2615040819452,462,246,462,0
2615141027014,462,246,462,0
2615241168311,462,246,462,0
2615341290393,462,246,462,0
2615441409379,462,246,462,0
2615541543478,462,246,462,0
2615641675669,462,246,462,0
2615741810950,462,246,462,0
2615841944143,462,246,462,0
2615942103228,462,246,462,0
2616042246279,462,246,462,0
2616142356282,462,246,462,0
2616242466768,462,246,462,0
2616342581684,462,246,462,0
2616442731034,462,246,462,0
2616542848513,462,246,462,0
2616642991452,462,246,462,0
2616743151613,462,246,462,0
2616889071147,462,246,462,0
2616989174186,462,247,462,0
2617089279042,462,247,462,0
2617189413546,462,247,462,0
2617289569049,462,247,462,0
2617389714577,462,247,462,0
2617489858133,462,247,462,0
2617589962403,462,247,462,0
2617690071301,462,247,462,0
2617790217424,462,247,462,0
2617890306622,462,247,462,0
2617990431819,462,247,462,0
2618090554411,462,247,462,0
2618190714928,462,247,462,0
2618290851527,462,247,462,0
2618391003562,462,247,462,0
2618491143410,462,247,462,0
2618591279489,462,247,462,0
2618691417559,462,246,462,0
2618791520760,462,243,462,0
2618891633590,462,235,462,0
2618991922083,462,230,462,1
2619092013627,462,230,462,1
2619192139236,462,230,462,1
2619292228441,462,230,462,1
2619392383533,462,230,462,1
2619492515339,462,230,462,1
2619592673925,462,230,462,1
2619692782006,462,230,462,1
2619792930523,462,230,462,1
2619893092051,462,230,462,1
2619993188728,462,230,462,1
2620093285008,462,230,462,1
2620193411541,462,230,462,1
2620293566756,462,230,462,1
2620393703988,462,230,462,1
2620493813239,462,230,462,1
2620593922035,462,230,462,1
2620694051592,462,230,462,1
2620794151030,462,230,462,1
2620894248600,462,230,462,1
2620994380084,462,230,462,1
2621094480203,462,229,462,1
2621194629725,462,225,462,1
2621294765457,462,217,462,1
2621394878558,462,216,462,1
2621495074983,462,216,462,1
2621595168444,462,216,462,1
2621714923771,462,215,462,1
2621815066690,462,210,462,1
2621915241763,462,208,462,1
2622015467073,462,208,462,1
2622115648446,462,208,462,1
2622215996622,462,207,462,1
2622316219860,462,206,462,1
2622416340552,462,205,462,1
2622516459762,462,205,462,1
2622616601280,462,205,462,1
2622716774993,462,204,462,1
2622816997807,462,202,462,1
2622917122706,462,200,462,1
2623017333195,462,200,462,1
2623117437379,462,199,462,1
2623217540838,462,198,462,1
2623317649318,462,198,462,1
2623418065426,462,197,462,1
2623518429535,462,195,462,1
2623618550000,462,191,462,1
2623718646626,462,189,462,1
2623818739913,462,189,462,1
2623918870424,462,187,462,1
2624019213973,462,186,462,1
2624119349234,462,186,462,1
2624219491675,462,186,462,1
2624338829436,462,185,462,2
2624438963579,462,185,462,2
2624564990208,462,183,462,2
2624665103569,462,182,462,2
2624765293347,462,181,462,2
2624865438820,462,181,462,2
2624965583628,462,181,462,2
2625065782690,462,181,462,2
2625165922137,462,180,462,2
2625266045031,462,178,462,2
2625366139800,462,177,462,2
2625466312395,462,177,462,2
2625566435885,462,176,462,2
2625666550069,462,175,462,2
2625766663775,462,174,462,2
2625866762588,462,172,462,2
2625966883538,462,172,462,2
2626066995352,462,170,462,2
2626167105275,462,169,462,2
2626267248901,462,168,462,2
2626367381880,462,167,462,2
2626467511285,462,165,462,2
2626567633269,462,165,462,2
2626667755787,462,164,462,2
2626767905730,462,163,462,2
2626868012368,462,160,462,2
2627061413591,462,160,462,2
2627161522432,462,158,462,2
2627261776619,462,156,462,2
2627361902896,462,155,462,2
2627462004149,462,153,462,2
2627562103452,462,153,462,2
2627662232294,462,151,462,2
2627762349348,462,151,462,3
2627862439999,462,148,462,3
2627962564210,462,148,462,3
2628062708266,462,147,462,3
2628162819743,462,145,462,3
2628263029463,462,144,462,3
2628363125050,462,141,462,3
2628463221944,462,140,462,3
2628563322626,462,139,462,3
2628663461471,462,138,462,3
2628763567646,462,138,462,3
2628863734277,462,137,462,3
2629009643459,462,126,462,3
2629109741964,462,125,462,3
2629209897769,462,125,462,3
2629310028968,462,122,462,3
2629410168651,462,121,462,3
2629510309117,462,119,462,3
2629610455102,462,118,462,3
2629710632256,462,117,462,3
2629810776287,462,116,462,3
2629911410173,462,113,462,3
2630011608461,462,110,462,3
2630111740971,462,109,462,4
2630211869644,462,108,462,4
2630311970445,462,107,462,4
2630412103624,462,106,462,4
2630512238946,462,106,462,4
2630612373462,462,103,462,4
2630712476648,462,101,462,4
2630812618058,462,100,462,4
2630912738315,462,98,462,4
2631012866998,462,97,462,4
2631112959296,462,96,462,4
2631213074580,462,95,462,4
2631313165221,462,92,462,4
2631413256918,462,91,462,4
2631513352177,462,90,462,4
2631613445559,462,90,462,4
2631713533729,462,89,462,4
2631813634870,462,87,462,4
2631913881181,462,86,462,4
2632014034336,462,84,462,4
2632117394092,462,82,462,4
2632217604778,462,80,462,4
2632317794343,462,78,462,4
2632417909112,462,75,462,5
2632518008243,462,74,462,5
2632618131153,462,73,462,5
2632718272275,462,71,462,5
2632818391931,462,69,462,5
2632919101446,462,69,462,5
2633019448062,462,68,462,5
2633120022648,462,66,462,5
2633220127168,462,65,462,5
2633320219521,462,61,462,5
2633420310454,462,60,462,5
2633520400932,462,59,462,5
2633620496651,462,58,462,5
2633720589800,462,57,462,5
2633820691855,462,55,462,5
2633920816323,462,55,462,5
2634069514205,462,50,462,5
2634311570366,462,50,462,5
2634411666640,462,49,462,5
2634511755433,462,49,462,5
2634611851467,462,49,462,5
2634711961842,462,48,462,5
2634812093036,462,48,462,5
2634912217948,462,47,462,5
2635012367444,462,46,462,6
2635112479454,462,45,462,6
2635212599116,462,43,462,6
2635312696145,462,41,462,6
2635412779596,462,40,462,6
2635512865899,462,37,462,6
2635612947564,462,36,462,6
2635713070314,462,35,462,6
2635813201077,462,34,462,6
2635913347704,462,32,462,6
2636013483533,462,30,462,6
2636113638049,462,29,462,6
2636213799247,462,27,462,6
2636329071726,462,25,462,6
2636429278138,462,23,462,6
2636529365361,462,21,462,6
2636629468212,462,20,462,6
2636729575647,462,17,462,6
2636829720203,462,16,462,6
2636929850292,462,14,462,7
2637029953618,462,13,462,7
2637232748605,462,12,462,7
2637355681593,462,11,462,7
2637455812386,462,7,462,7
2637555900774,462,6,462,7
2637656019052,462,5,462,7
2637756116617,462,4,462,7
2637856301712,462,2,462,7
2637956449217,462,0,462,7
2638118224528,462,418,462,7
2638226685774,462,412,462,7
2638326788335,462,411,462,7
2638426889303,462,409,462,7
2638526979111,462,407,462,7
2638627105848,462,406,462,7
2638727296548,462,402,462,7
2638827418275,462,400,462,7
2638927538383,462,399,462,7
2639027648615,462,398,462,7
2639127812025,462,395,462,8
2639227938717,462,393,462,8
2639328024056,462,391,462,8
2639428166240,462,391,462,8
2639528352332,462,389,462,8
2639628458169,462,388,462,8
2639728575803,462,386,462,8
2639828660845,462,384,462,8
2639928753945,462,383,462,8
2640028850915,462,382,462,8
2640128948596,462,380,462,8
2640229063773,462,377,462,8
2640329167180,462,375,462,8
2640429246477,462,375,462,8
2640529419970,462,372,462,8
2640629543422,462,371,462,8
2640729647909,462,370,462,8
2640829778786,462,367,462,8
2640929910343,462,366,462,8
2641030062885,462,364,462,8
2641130220810,462,362,462,8
2641230350207,462,361,462,9
2641330475315,462,360,462,9
2641430629274,462,359,462,9
2641530776999,462,358,462,9
2641630926446,462,358,462,9
2641731044787,462,357,462,9
2641831156600,462,355,462,9
2641931293759,462,352,462,9
2642031487856,462,350,462,9
2642131641199,462,348,462,9
2642297835993,462,347,462,9
2642397952271,462,343,462,9
2642498082658,462,342,462,9
2642598254536,462,341,462,9
2642698409534,462,340,462,9
2642798542150,462,337,462,9
2642898672150,462,336,462,9
2642998815885,462,334,462,9
2643098950601,462,333,462,9
2643199087202,462,331,462,9
2643299246684,462,322,462,9
2643399385729,462,319,462,10
2643499599141,462,318,462,10
2643599737717,462,318,462,10
2643699907372,462,317,462,10
2643800049115,462,316,462,10
2643900175533,462,315,462,10
2644000316483,462,313,462,10
2644100418990,462,312,462,10
2644200526073,462,311,462,10
2644300648333,462,311,462,10
2644400800612,462,311,462,10
2644500949876,462,310,462,10
2644601081359,462,307,462,10
2644701221516,462,306,462,10
2644801356973,462,305,462,10
2644901496892,462,304,462,10
2645001622932,462,302,462,10
2645101760075,462,300,462,10
2645201923534,462,298,462,10
2645302017819,462,297,462,10
2645402116231,462,295,462,10
2645502256001,462,292,462,10
2645602374572,462,291,462,10
2645702463350,462,291,462,10
2645802613150,462,288,462,10
2645902766565,462,287,462,10
2646002901712,462,285,462,11
2646103037808,462,284,462,11
2646203232267,462,281,462,11
2646303385729,462,279,462,11
2646403524612,462,278,462,11
2646503667699,462,275,462,11
2646603802930,462,273,462,11
2646704023880,462,273,462,11
2646804151201,462,269,462,11
2646904243717,462,267,462,11
2647004380659,462,265,462,11
2647104514697,462,263,462,11
2647204654919,462,262,462,11
2647304785743,462,258,462,11
2647404910056,462,257,462,11
2647505020910,462,254,462,11
2647605144869,462,253,462,11
2647705251688,462,251,462,11
2647805403381,462,251,462,11
2647905537244,462,247,462,12
2648005640184,462,246,462,12
2648105760192,462,244,462,12
2648326971180,462,240,462,12
2648427146207,462,235,462,12
2648527265445,462,233,462,12
2648627368209,462,223,462,12
2648727471938,462,220,462,12
2648827641589,462,219,462,12
2648927779376,462,217,462,12
2649027870796,462,216,462,12
2649209819324,462,213,462,12
2649309938441,462,210,462,12
2649410060193,462,210,462,12
2649510195139,462,210,462,12
2649610477130,462,209,462,12
2649710837578,462,208,462,12
2649810968714,462,208,462,12
2649985148167,462,206,462,12
2650085240683,462,205,462,12
2650185340621,462,203,462,12
2650285471025,462,201,462,13
2650385569720,462,200,462,13
2650485661163,462,199,462,13
2650585762189,462,199,462,13
2650685867729,462,198,462,13
2650786006716,462,197,462,13
2650886146999,462,196,462,13
2650986302674,462,194,462,13
2651086426919,462,193,462,13
2651186546621,462,192,462,13
2651286668497,462,190,462,13
2651467765820,462,188,462,13
2651567874826,462,185,462,13
2651668036334,462,182,462,13
2651768160381,462,182,462,13
2651868306030,462,180,462,13
2651968446123,462,178,462,13
2652068578351,462,175,462,13
2652168682927,462,174,462,13
2652268843642,462,172,462,13
2652368974302,462,169,462,14
2652469123270,462,169,462,14
2652569255713,462,167,462,14
2652669406116,462,167,462,14
2652769540046,462,164,462,14
2652869651989,462,163,462,14
2652969830750,462,162,462,14
2653069969223,462,161,462,14
2653170091776,462,158,462,14
2653270206180,462,158,462,14
2653370347263,462,157,462,14
2653470497280,462,157,462,14
2653570613281,462,156,462,14
2653670728832,462,154,462,14
2653770882166,462,153,462,14
2653871030653,462,151,462,14
2653971147687,462,148,462,14
2654071251595,462,147,462,14
2654171391106,462,146,462,14
2654271549068,462,145,462,14
2654371692576,462,145,462,14
2654471815337,462,143,462,14
2654571944892,462,143,462,14
2654672093546,462,142,462,14
2654772200537,462,140,462,14
2654872491414,462,138,462,14
2654972653416,462,136,462,14
2655072768480,462,134,462,15
2655172860901,462,132,462,15
2655272958371,462,131,462,15
2655373043615,462,129,462,15
2655473156869,462,128,462,15
2655573306628,462,127,462,15
2655673478576,462,126,462,15
2655773604239,462,124,462,15
2655873728609,462,122,462,15
2655973857059,462,122,462,15
2656073955334,462,121,462,15
2656174089379,462,120,462,15
2656274188973,462,118,462,15
2656374325890,462,116,462,15
2656474456167,462,115,462,15
2656574587451,462,114,462,15
2656674720651,462,113,462,15
2656774853945,462,112,462,15
2656874986891,462,109,462,15
2656975135520,462,107,462,15
2657075280614,462,105,462,15
2657175409838,462,102,462,15
2657275539040,462,101,462,16
2657375691984,462,100,462,16
2657475859235,462,98,462,16
2657576042976,462,98,462,16
2657676223312,462,96,462,16
2657776386314,462,95,462,16
2657876548520,462,93,462,16
2657976651222,462,90,462,16
2658076789355,462,89,462,16
2658176919213,462,87,462,16
2658277042307,462,85,462,16
2658377168012,462,82,462,16
2658537297558,462,80,462,16
2658637500707,462,79,462,16
2658737638079,462,79,462,16
2658837789030,462,78,462,16
2658937932588,462,76,462,16
2659038065341,462,75,462,16
2659138199101,462,73,462,16
2659238329855,462,73,462,16
2659338461003,462,72,462,16
2659438634932,462,72,462,16
2659640135119,462,70,462,16
2659740261015,462,68,462,17
2659840425647,462,67,462,17
2659940565857,462,66,462,17
2660040685974,462,65,462,17
2660140807276,462,64,462,17
2660240933669,462,58,462,17
2660341102192,462,56,462,17
2660441285447,462,56,462,17
2660541410339,462,53,462,17
2660670773127,462,53,462,17
2660771044781,462,51,462,17
2660871179672,462,49,462,17
2660998982619,462,49,462,17
2661099074010,462,48,462,17
2661199163513,462,48,462,17
2661299270795,462,48,462,17
2661399445943,462,47,462,17
2661499601196,462,45,462,17
2661599691725,462,38,462,17
2661772170467,462,37,462,17
2661947149727,462,35,462,17
2662047247072,462,34,462,17
2662147358340,462,34,462,17
2662247492459,462,33,462,17
2662347632842,462,32,462,17
2662447770583,462,31,462,17
2662547894037,462,29,462,17
2662648074742,462,29,462,18
2662748146860,462,29,462,18
2662940127899,462,29,462,18
2663040398162,462,27,462,18
2663140523192,462,26,462,18
2663240691825,462,26,462,18
2663340855010,462,25,462,18
2663441014048,462,25,462,18
2663774275519,462,22,462,18
2663874411275,462,20,462,18
2664003600187,462,20,462,18
2664103975580,462,18,462,18
2664204167339,462,18,462,18
2664304298801,462,18,462,18
2664404436643,462,17,462,18
2664504581560,462,16,462,18
2664604715267,462,15,462,18
2664704890729,462,14,462,18
2664805029997,462,13,462,18
2664905183541,462,13,462,18
2665089481059,462,12,462,18
2665189682848,462,10,462,18
2665317111384,462,8,462,18
2665417253108,462,7,462,18
2665517385400,462,6,462,18
2665660058636,462,6,462,18
2665760184458,462,5,462,18
2665860302705,462,3,462,18
2665960439960,462,1,462,18
2666212335660,462,421,462,3
2666350291638,462,417,462,3
2666450427476,462,415,462,3
2666550552244,462,413,462,3
2666650731524,462,412,462,3
2666750863618,462,410,462,3
2666850999756,462,409,462,3
2666951136207,462,405,462,3
2667051259174,462,403,462,3
2667151379434,462,401,462,3
2667251550693,462,400,462,3
2667439000124,462,399,462,3
2667539065241,462,394,462,3
2667639188548,462,392,462,4
2667739308347,462,391,462,4
2667839441136,462,391,462,4
2667939563922,462,388,462,4
2668039700491,462,386,462,4
2668139829202,462,384,462,4
2668239961243,462,383,462,4
2668340123864,462,381,462,4
2668579083722,462,378,462,4
2668679234963,462,375,462,4
2668779373465,462,374,462,4
2668879504483,462,373,462,4
2668979759258,462,370,462,4
2669079893483,462,369,462,4
2669180045654,462,368,462,4
2669280233579,462,366,462,4
2669380360679,462,363,462,4
2669480484865,462,362,462,4
2669635690909,462,361,462,5
2669735818873,462,357,462,5
2669835954012,462,354,462,5
2669936188809,462,353,462,5
2670036396041,462,352,462,5
2670136544495,462,350,462,5
2670236705207,462,350,462,5
2670336861424,462,349,462,5
2670436994118,462,347,462,5
2670537152905,462,347,462,5
2670720486034,462,345,462,5
2670820620378,462,344,462,5
2670920775173,462,343,462,5
2671020920618,462,342,462,5
2671121059164,462,337,462,5
2671221193564,462,336,462,5
2671321346229,462,334,462,5
2671421485266,462,333,462,5
2671521611472,462,330,462,5
2671621715443,462,329,462,5
2671774643017,462,328,462,6
2671874751680,462,325,462,6
2671974891731,462,324,462,6
2672075020523,462,324,462,6
2672175144598,462,323,462,6
2672275283060,462,321,462,6
2672375427095,462,317,462,6
2672475570144,462,316,462,6
2672575725522,462,314,462,6
2672675873445,462,313,462,6
2672857622407,462,312,462,6
2672957719571,462,308,462,6
2673057815203,462,305,462,6
2673157902485,462,304,462,6
2673257995578,462,302,462,6
2673358101224,462,300,462,6
2673458237415,462,298,462,7
2673558365647,462,294,462,7
2673658530747,462,294,462,7
2673758673183,462,293,462,7
2673950816389,462,291,462,7
2674051024718,462,288,462,7
2674151206960,462,286,462,7
2674251337738,462,286,462,7
2674351528241,462,285,462,7
2674451667842,462,282,462,7
2674551804431,462,279,462,7
2674651931483,462,277,462,7
2674752107833,462,275,462,7
2674852240772,462,274,462,7
2674952391075,462,272,462,7
2675052521176,462,267,462,7
2675152636919,462,265,462,7
2675252744141,462,264,462,7
2675352884038,462,263,462,8
2675452990030,462,262,462,8
2675553130608,462,260,462,8
2675653261396,462,259,462,8
2675753393124,462,257,462,8
2675853547995,462,256,462,8
2675953686522,462,255,462,8
2676053821454,462,254,462,8
2676153968195,462,251,462,8
2676254102918,462,249,462,8
2676444999667,462,247,462,8
2676562441400,462,247,462,8
2676662526836,462,244,462,8
2676762669633,462,240,462,8
2676862795622,462,238,462,8
2676963063249,462,234,462,8
2677063194066,462,232,462,9
2677163335744,462,230,462,9
2677263469252,462,226,462,9
2677363607697,462,224,462,9
2677463748449,462,222,462,9
2677563879234,462,220,462,9
2677664028761,462,218,462,9
2677764148673,462,216,462,9
2677864283275,462,214,462,9
2677964423457,462,211,462,9
2678064555299,462,210,462,9
2678164693182,462,210,462,9
2678264855779,462,209,462,9
2678364988872,462,208,462,9
2678465132102,462,207,462,9
2678633037507,462,205,462,9
2678733155396,462,201,462,10
2678833336402,462,199,462,10
2678933486434,462,196,462,10
2679033610895,462,192,462,10
2679133698051,462,191,462,10
2679233835949,462,187,462,10
2679334029409,462,184,462,10
2679434172954,462,182,462,10
2679534328649,462,181,462,10
2679634452661,462,179,462,10
2679734590773,462,177,462,10
2679834733746,462,176,462,10
2679934857755,462,173,462,10
2680035000991,462,172,462,10
2680135169014,462,169,462,10
2680235315538,462,168,462,11
2680335449948,462,166,462,11
2680435563682,462,164,462,11
2680535699337,462,163,462,11
2680635852295,462,163,462,11
2680735998628,462,163,462,11
2680836187897,462,162,462,11
2680936308005,462,160,462,11
2681036457357,462,158,462,11
2681136585609,462,155,462,11
2681236702841,462,153,462,11
2681336862550,462,149,462,11
2681436981520,462,146,462,11
2681537080746,462,143,462,11
2681637200339,462,140,462,11
2681737333224,462,138,462,11
2681837512584,462,136,462,12
2681937645019,462,132,462,12
2682037756406,462,131,462,12
2682137914949,462,127,462,12
2682238043450,462,124,462,12
2682338192741,462,122,462,12
2682438343585,462,122,462,12
2682538468177,462,118,462,12
2682638575407,462,117,462,12
2682738708881,462,114,462,12
2682838844450,462,113,462,12
2682938970139,462,110,462,12
2683039096469,462,106,462,13
2683139246557,462,104,462,13
2683239382852,462,103,462,13
2683339500449,462,102,462,13
2683439631633,462,102,462,13
2683539775741,462,99,462,13
2683639918824,462,99,462,13
2683740022517,462,97,462,13
2683840140598,462,96,462,13
2683940295656,462,94,462,13
2684040460337,462,94,462,13
2684140617746,462,92,462,13
2684240775741,462,91,462,13
2684340924912,462,91,462,13
2684441041210,462,91,462,13
2684541154818,462,90,462,13
2684641269069,462,85,462,13
2684741410182,462,83,462,13
2684841522373,462,82,462,13
2684941654796,462,79,462,13
2685041754053,462,78,462,13
2685141871297,462,74,462,14
2685241986826,462,72,462,14
2685342104166,462,71,462,14
2685442226976,462,65,462,14
2685542342543,462,64,462,14
2685734471903,462,60,462,14
2685834688275,462,58,462,14
2685934803555,462,55,462,14
2686034917227,462,54,462,14
2686135038142,462,53,462,14
2686235163998,462,49,462,14
2686335278603,462,49,462,14
2686435413887,462,49,462,14
2686535560485,462,47,462,15
2686696677684,462,46,462,15
2686886694505,462,45,462,15
2686986891493,462,42,462,15
2687087058414,462,41,462,15
2687187184944,462,39,462,15
2687287277608,462,37,462,15
2687387404799,462,35,462,15
2687487519681,462,32,462,15
